Price,Close
Ticker,BEI.DE
Date,
2021-03-04,81.9470
2021-03-05,82.7759
2021-03-08,82.3519
2021-03-09,82.1976
2021-03-10,83.7205
2021-03-11,83.0266
2021-03-12,83.9326
2021-03-15,83.8169
2021-03-16,84.5109
2021-03-17,85.0699
2021-03-18,84.9543
2021-03-19,84.9543
2021-03-22,85.1278
2021-03-23,86.0531
2021-03-24,85.9952
2021-03-25,86.9398
2021-03-26,85.6482
2021-03-29,86.9591
2021-03-30,86.7856
2021-03-31,86.8434
2021-04-01,87.0362
2021-04-06,86.6088
2021-04-07,88.8818
2021-04-08,89.0373
2021-04-09,89.4258
2021-04-12,89.0955
2021-04-13,88.5710
2021-04-14,88.0659
2021-04-15,89.4647
2021-04-16,88.9013
2021-04-19,89.4647
2021-04-20,88.2796
2021-04-21,88.9984
2021-04-22,89.5424
2021-04-23,88.6875
2021-04-26,88.2601
2021-04-27,89.1344
2021-04-28,90.7663
2021-04-29,90.9995
2021-04-30,91.2132
2021-05-03,91.2326
2021-05-04,90.6303
2021-05-05,91.3686
2021-05-06,92.7285
2021-05-07,93.3113
2021-05-10,94.2439
2021-05-11,93.8942
2021-05-12,93.5639
2021-05-13,93.8747
2021-05-14,93.8359
2021-05-17,94.1662
2021-05-18,93.8553
2021-05-19,93.6416
2021-05-20,94.8267
2021-05-21,94.9627
2021-05-25,95.4678
2021-05-26,95.8564
2021-05-27,94.4770
2021-05-28,94.5159
2021-05-31,94.0690
2021-06-01,94.0496
2021-06-02,96.6918
2021-06-03,96.4392
2021-06-04,97.4786
2021-06-07,98.6443
2021-06-08,97.9643
2021-06-09,97.6243
2021-06-10,97.4300
2021-06-11,97.6243
2021-06-14,97.4300
2021-06-15,98.2557
2021-06-16,100.0042
2021-06-17,99.7128
2021-06-18,100.2956
2021-06-21,99.4699
2021-06-22,99.0814
2021-06-23,97.5757
2021-06-24,98.7414
2021-06-25,99.0328
2021-06-28,99.7613
2021-06-29,99.3728
2021-06-30,98.8385
2021-07-01,99.0328
2021-07-02,99.5671
2021-07-05,99.8585
2021-07-06,100.5385
2021-07-07,101.6070
2021-07-08,99.4214
2021-07-09,99.2271
2021-07-12,100.0528
2021-07-13,100.0042
2021-07-14,99.1300
2021-07-15,98.8385
2021-07-16,99.1785
2021-07-19,98.8871
2021-07-20,98.1586
2021-07-21,98.5957
2021-07-22,97.7214
2021-07-23,99.0814
2021-07-26,98.7414
