Price,Close
Ticker,FER.MC
Date,
2021-03-04,19.122
2021-03-05,18.5759
2021-03-08,19.3368
2021-03-09,19.9187
2021-03-10,19.9993
2021-03-11,19.7397
2021-03-12,20.1425
2021-03-15,20.1157
2021-03-16,20.1157
2021-03-17,19.7665
2021-03-18,19.3637
2021-03-19,18.8087
2021-03-22,18.8624
2021-03-23,18.8624
2021-03-24,19.4622
2021-03-25,19.31
2021-03-26,19.4443
2021-03-29,19.8113
2021-03-30,19.874
2021-03-31,19.9008
2021-04-01,20.1694
2021-04-06,19.7576
2021-04-07,19.7665
2021-04-08,20.053
2021-04-09,19.9277
2021-04-12,19.7755
2021-04-13,19.8382
2021-04-14,20.0978
2021-04-15,19.8382
2021-04-16,19.9545
2021-04-19,20.2858
2021-04-20,19.5159
2021-04-21,19.8113
2021-04-22,19.9724
2021-04-23,19.9098
2021-04-26,20.25
2021-04-27,20.5006
2021-04-28,20.617
2021-04-29,20.8498
2021-04-30,21.1631
2021-05-03,21.2705
2021-05-04,21.6734
2021-05-05,21.5301
2021-05-06,21.7897
2021-05-07,22.3537
2021-05-10,22.0941
2021-05-11,22.0762
2021-05-12,22.2195
2021-05-13,21.946
2021-05-14,22.2528
2021-05-17,22.1987
2021-05-18,21.7836
2021-05-19,21.4858
2021-05-20,21.6753
2021-05-21,21.8378
2021-05-24,22.0363
2021-05-25,21.8648
2021-05-26,21.8017
2021-05-27,21.5039
2021-05-28,21.6302
2021-05-31,21.6843
2021-06-01,21.8378
2021-06-02,22.1897
2021-06-03,21.9821
2021-06-04,22.0182
2021-06-07,22.1446
2021-06-08,22.4243
2021-06-09,22.7853
2021-06-10,22.5236
2021-06-11,22.7943
2021-06-14,22.8665
2021-06-15,22.8935
2021-06-16,22.7221
2021-06-17,22.9748
2021-06-18,22.4784
2021-06-21,22.6319
2021-06-22,22.316
2021-06-23,22.3972
2021-06-24,22.8935
2021-06-25,23.0921
2021-06-28,22.7131
2021-06-29,22.5236
2021-06-30,22.3341
2021-07-01,22.8755
2021-07-02,22.9657
2021-07-05,23.0289
2021-07-06,23.0469
2021-07-07,23.1462
2021-07-08,22.8845
2021-07-09,22.9748
2021-07-12,22.9567
2021-07-13,22.8394
2021-07-14,22.6499
2021-07-15,22.1626
2021-07-16,22.3611
2021-07-19,21.4317
2021-07-20,21.5309
2021-07-21,21.9912
2021-07-22,22.0182
2021-07-23,22.1987
2021-07-26,22.316
2021-07-27,22.1446
2021-07-28,22.9206
2021-07-29,22.9116
2021-07-30,22.5597
2021-08-02,22.7221
2021-08-03,22.4604
2021-08-04,22.3972
2021-08-05,22.6679
2021-08-06,22.6228
2021-08-09,22.2528
2021-08-10,22.2528
2021-08-11,22.695
2021-08-12,22.7311
2021-08-13,22.7221
2021-08-16,22.4694
2021-08-17,22.3972
2021-08-18,22.5597
2021-08-19,22.4063
2021-08-20,22.2438
2021-08-23,22.4063
2021-08-24,22.4243
2021-08-25,22.4694
2021-08-26,22.1175
2021-08-27,22.0724
2021-08-30,21.9731
2021-08-31,22.1265
2021-09-01,22.9477
2021-09-02,22.9477
2021-09-03,22.4965
2021-09-06,22.3702
2021-09-07,22.5145
2021-09-08,22.8394
2021-09-09,22.5687
2021-09-10,22.1265
2021-09-13,22.4784
2021-09-14,22.4875
2021-09-15,21.9912
2021-09-16,22.3611
2021-09-17,22.0904
2021-09-20,22.3611
2021-09-21,22.7853
2021-09-22,22.8214
2021-09-23,22.8484
2021-09-24,23.1733
2021-09-27,23.841
2021-09-28,22.8845
2021-09-29,23.0109
2021-09-30,22.7672
2021-10-01,22.9477
2021-10-04,23.3086
2021-10-05,23.4711
2021-10-06,22.9838
2021-10-07,23.5072
2021-10-08,23.5703
2021-10-11,23.6335
2021-10-12,23.5162
2021-10-13,23.5342
2021-10-14,23.6064
2021-10-15,24.0937
2021-10-18,23.7689
2021-10-19,23.9854
2021-10-20,24.2201
2021-10-21,24.202
2021-10-22,24.5269
2021-10-25,24.4998
2021-10-26,24.6171
2021-10-27,24.6261
2021-10-28,25.0232
2021-10-29,24.5991
2021-11-01,25.0412
2021-11-02,24.969
2021-11-03,24.4717
2021-11-04,24.6725
2021-11-05,25.001
2021-11-08,24.9371
2021-11-09,24.5174
2021-11-10,24.4535
2021-11-11,24.0885
2021-11-12,24.0429
2021-11-15,24.563
2021-11-16,24.4535
2021-11-17,24.3349
2021-11-18,24.1068
2021-11-19,23.7053
2021-11-22,24.0885
2021-11-23,24.0611
2021-11-24,24.2893
2021-11-25,24.7546
2021-11-26,22.6012
2021-11-29,22.9023
2021-11-30,22.4096
2021-12-01,23.2034
2021-12-02,23.3586
2021-12-03,23.1761
2021-12-06,23.5319
2021-12-07,23.979
2021-12-08,23.6232
2021-12-09,23.4681
2021-12-10,23.2582
2021-12-13,23.1852
2021-12-14,23.4589
2021-12-15,23.0848
2021-12-16,23.4681
2021-12-17,23.4407
2021-12-20,23.3586
2021-12-21,23.5958
2021-12-22,24.2071
2021-12-23,24.5721
2021-12-27,24.8823
2021-12-28,24.9918
2021-12-29,24.9462
2021-12-30,25.147
2022-01-03,25.2929
2022-01-04,25.1926
2022-01-05,24.9097
2022-01-06,24.9371
2022-01-07,24.2893
2022-01-10,24.49
2022-01-11,24.563
2022-01-12,24.4079
2022-01-13,24.1798
2022-01-14,24.1159
2022-01-17,24.3349
2022-01-18,24.0338
2022-01-19,23.7509
2022-01-20,23.7509
2022-01-21,23.4224
2022-01-24,22.5465
2022-01-25,22.3366
2022-01-26,22.3549
2022-01-27,22.3366
2022-01-28,22.0629
2022-01-31,22.4187
2022-02-01,22.948
2022-02-02,22.9571
2022-02-03,22.5921
2022-02-04,21.999
2022-02-07,21.5337
2022-02-08,22.0082
2022-02-09,22.5739
2022-02-10,22.3731
2022-02-11,22.3184
2022-02-14,21.7162
2022-02-15,22.4735
2022-02-16,22.9662
2022-02-17,23.0757
2022-02-18,22.437
2022-02-21,22.3093
2022-02-22,22.0903
2022-02-23,21.9352
2022-02-24,21.114
2022-02-25,22.2363
2022-02-28,22.2819
2022-03-01,21.8895
2022-03-02,22.4187
2022-03-03,21.9078
2022-03-04,21.3512
2022-03-07,21.0501
2022-03-08,21.041
2022-03-09,22.0629
2022-03-10,21.7344
2022-03-11,22.2636
2022-03-14,22.6834
2022-03-15,22.6377
2022-03-16,22.9662
2022-03-17,23.4954
2022-03-18,23.3951
2022-03-21,22.9206
2022-03-22,22.9388
2022-03-23,22.6925
2022-03-24,22.8658
2022-03-25,22.4552
2022-03-28,22.0629
2022-03-29,22.437
2022-03-30,21.9717
2022-03-31,22.0173
2022-04-01,22.2454
2022-04-04,22.0994
2022-04-05,21.9352
2022-04-06,21.6705
2022-04-07,22.2089
2022-04-08,22.2363
2022-04-11,22.6834
2022-04-12,22.9936
2022-04-13,23.1943
2022-04-14,23.4863
2022-04-19,23.1213
2022-04-20,23.1213
2022-04-21,23.3221
2022-04-22,22.3275
2022-04-25,22.1815
2022-04-26,22.5921
2022-04-27,22.5921
2022-04-28,22.7381
2022-04-29,22.437
2022-05-02,21.7709
2022-05-03,22.1633
2022-05-04,22.3458
2022-05-05,22.2545
2022-05-06,21.5975
2022-05-09,20.968
2022-05-10,21.1231
2022-05-11,21.583
2022-05-12,21.4168
2022-05-13,22.0448
2022-05-16,22.1371
2022-05-17,22.0263
2022-05-18,21.9616
2022-05-19,21.4075
2022-05-20,21.5276
2022-05-23,21.8139
2022-05-24,21.8693
2022-05-25,22.2941
2022-05-26,22.2941
2022-05-27,22.3588
2022-05-30,22.4788
2022-05-31,22.1741
2022-06-01,22.1279
2022-06-02,22.4419
2022-06-03,22.6266
2022-06-06,22.9498
2022-06-07,23.2546
2022-06-08,23.3285
2022-06-09,23.0884
2022-06-10,22.7928
2022-06-13,22.5712
2022-06-14,21.4906
2022-06-15,21.9155
2022-06-16,21.7492
2022-06-17,21.7308
2022-06-20,21.5553
2022-06-21,21.4906
2022-06-22,21.4722
2022-06-23,21.9986
2022-06-24,22.6081
2022-06-27,22.2757
2022-06-28,22.3588
2022-06-29,22.2572
2022-06-30,22.3403
2022-07-01,22.368
2022-07-04,22.7836
2022-07-05,22.5065
2022-07-06,22.9129
2022-07-07,23.467
2022-07-08,24.0119
2022-07-11,23.2546
