Price,Close
Ticker,ALV.DE
Date,
2021-03-04,164.6342
2021-03-05,162.7918
2021-03-08,168.75
2021-03-09,167.2213
2021-03-10,167.3388
2021-03-11,167.6133
2021-03-12,167.6916
2021-03-15,167.2604
2021-03-16,165.7709
2021-03-17,164.7126
2021-03-18,169.4556
2021-03-19,168.358
2021-03-22,166.2021
2021-03-23,165.7709
2021-03-24,166.6333
2021-03-25,166.4765
2021-03-26,167.1821
2021-03-29,168.2404
2021-03-30,171.7291
2021-03-31,170.1611
2021-04-01,170.2787
2021-04-06,171.1803
2021-04-07,172.4739
2021-04-08,171.5331
2021-04-09,171.4939
2021-04-12,171.8075
2021-04-13,171.3763
2021-04-14,170.3179
2021-04-15,168.9068
2021-04-16,171.4939
2021-04-19,171.7683
2021-04-20,168.9852
2021-04-21,169.4948
2021-04-22,169.3772
2021-04-23,169.6516
2021-04-26,170.3572
2021-04-27,169.6124
2021-04-28,170.9451
2021-04-29,169.6908
2021-04-30,169.6516
2021-05-03,172.3954
2021-05-04,169.73
2021-05-05,173.6498
2021-05-06,174.3054
2021-05-07,175.6576
2021-05-10,176.3541
2021-05-11,172.8303
2021-05-12,174.961
2021-05-13,176.3541
2021-05-14,178.0751
2021-05-17,178.3619
2021-05-18,178.157
2021-05-19,175.1659
2021-05-20,176.1493
2021-05-21,177.4195
2021-05-25,176.4771
2021-05-26,175.4527
2021-05-27,176.4771
2021-05-28,178.4438
2021-05-31,176.559
2021-06-01,177.8292
2021-06-02,177.9521
2021-06-03,179.0585
2021-06-04,179.1814
2021-06-07,178.8946
2021-06-08,178.9765
2021-06-09,178.3209
2021-06-10,178.8126
2021-06-11,178.157
2021-06-14,177.5424
2021-06-15,178.9765
2021-06-16,180.1238
2021-06-17,182.4593
2021-06-18,178.0751
2021-06-21,177.9931
2021-06-22,176.7639
2021-06-23,174.6742
2021-06-24,176.0673
2021-06-25,175.9034
2021-06-28,174.961
2021-06-29,174.3874
2021-06-30,172.3387
2021-07-01,173.7728
2021-07-02,174.4283
2021-07-05,175.3298
2021-07-06,173.1581
2021-07-07,173.8137
2021-07-08,170.2489
2021-07-09,173.8137
2021-07-12,173.8137
2021-07-13,173.8957
2021-07-14,173.0762
2021-07-15,172.9123
2021-07-16,171.2323
2021-07-19,164.7993
2021-07-20,166.6432
2021-07-21,170.126
2021-07-22,171.1504
2021-07-23,172.5025
2021-07-26,173.0352
2021-07-27,172.2567
2021-07-28,172.3387
2021-07-29,173.322
2021-07-30,172.0928
2021-08-02,158.7351
2021-08-03,157.4567
2021-08-04,156.1128
2021-08-05,158.0631
2021-08-06,162.0295
2021-08-09,163.5701
2021-08-10,164.9632
2021-08-11,165.291
2021-08-12,165.291
2021-08-13,165.2501
2021-08-16,164.8813
2021-08-17,162.8326
2021-08-18,163.6357
2021-08-19,162.2753
2021-08-20,162.849
2021-08-23,163.2915
2021-08-24,164.5125
2021-08-25,164.5945
2021-08-26,162.9801
2021-08-27,163.0784
2021-08-30,162.5212
2021-08-31,163.062
2021-09-01,163.3243
2021-09-02,162.0295
2021-09-03,161.1772
2021-09-06,162.6195
2021-09-07,162.0131
2021-09-08,161.0952
2021-09-09,159.1284
2021-09-10,158.3745
2021-09-13,159.5874
2021-09-14,158.0303
2021-09-15,157.5551
2021-09-16,157.6698
2021-09-17,156.3422
2021-09-20,150.7205
2021-09-21,153.7526
2021-09-22,156.5389
2021-09-23,156.9158
2021-09-24,157.6206
2021-09-27,160.3413
2021-09-28,158.6859
2021-09-29,160.5216
2021-09-30,159.6693
2021-10-01,160.0463
2021-10-04,159.6693
2021-10-05,161.7672
