Price,Close
Ticker,VOD
Date,
2021-03-04,12.2178
2021-03-05,12.3222
2021-03-08,12.1691
2021-03-09,12.51
2021-03-10,12.7466
2021-03-11,12.9066
2021-03-12,13.1293
2021-03-15,13.0945
2021-03-16,13.2058
2021-03-17,13.5259
2021-03-18,13.2476
2021-03-19,13.0388
2021-03-22,12.9553
2021-03-23,12.851
2021-03-24,12.8023
2021-03-25,13.0806
2021-03-26,13.1293
2021-03-29,12.8788
2021-03-30,12.9275
2021-03-31,12.8231
2021-04-01,13.0319
2021-04-05,13.1293
2021-04-06,13.1223
2021-04-07,13.1989
2021-04-08,13.1502
2021-04-09,12.9971
2021-04-12,12.9971
2021-04-13,12.9693
2021-04-14,12.9832
2021-04-15,12.9832
2021-04-16,13.1849
2021-04-19,13.2476
2021-04-20,12.9205
2021-04-21,13.0806
2021-04-22,12.9623
2021-04-23,13.004
2021-04-26,13.0945
2021-04-27,13.1432
2021-04-28,13.2058
2021-04-29,13.3102
2021-04-30,13.1849
2021-05-03,13.4006
2021-05-04,13.4563
2021-05-05,13.7485
2021-05-06,13.8807
2021-05-07,13.9294
2021-05-10,14.0477
2021-05-11,13.839
2021-05-12,13.839
2021-05-13,13.8111
2021-05-14,13.9712
2021-05-17,14.0825
2021-05-18,12.7814
2021-05-19,12.7188
2021-05-20,12.8023
2021-05-21,12.7814
2021-05-24,12.9553
2021-05-25,12.7605
2021-05-26,12.6909
2021-05-27,12.9136
2021-05-28,12.851
2021-06-01,12.8301
2021-06-02,12.8023
2021-06-03,12.7744
2021-06-04,12.8579
2021-06-07,12.9832
2021-06-08,12.8371
2021-06-09,12.7883
2021-06-10,12.9832
2021-06-11,12.9345
2021-06-14,12.9832
2021-06-15,13.0945
2021-06-16,12.8788
2021-06-17,12.7814
2021-06-18,12.4474
2021-06-21,12.7536
2021-06-22,12.8371
2021-06-23,12.9066
2021-06-24,12.7338
2021-06-25,12.3968
2021-06-28,12.2463
2021-06-29,12.2104
2021-06-30,12.2821
2021-07-01,12.2104
2021-07-02,12.2965
2021-07-06,11.981
2021-07-07,11.9595
2021-07-08,11.7731
2021-07-09,11.9523
2021-07-12,12.0742
2021-07-13,11.9523
2021-07-14,11.8806
2021-07-15,11.6799
2021-07-16,11.6799
2021-07-19,11.2497
2021-07-20,11.2497
2021-07-21,11.4791
2021-07-22,11.6225
2021-07-23,11.8304
2021-07-26,11.8376
2021-07-27,11.8233
2021-07-28,11.7444
2021-07-29,11.7874
2021-07-30,11.7085
2021-08-02,11.7946
2021-08-03,11.9595
2021-08-04,11.7874
2021-08-05,11.938
2021-08-06,12.0025
2021-08-09,12.0599
2021-08-10,12.0599
2021-08-11,12.1674
2021-08-12,12.1674
2021-08-13,12.1531
2021-08-16,12.1316
2021-08-17,12.0384
2021-08-18,12.1387
2021-08-19,12.0455
2021-08-20,12.1817
2021-08-23,12.2319
2021-08-24,12.2606
2021-08-25,12.3323
2021-08-26,12.2319
2021-08-27,12.3538
2021-08-30,12.3251
2021-08-31,12.2391
2021-09-01,12.2678
2021-09-02,12.2319
2021-09-03,12.1674
2021-09-07,12.1531
2021-09-08,12.2176
2021-09-09,11.9093
2021-09-10,11.7014
2021-09-13,11.8663
2021-09-14,11.601
2021-09-15,11.5938
2021-09-16,11.6368
2021-09-17,11.4504
2021-09-20,11.3644
2021-09-21,11.3142
2021-09-22,11.4361
2021-09-23,11.4719
2021-09-24,11.3644
2021-09-27,11.5938
2021-09-28,11.2783
2021-09-29,11.2497
2021-09-30,11.0776
2021-10-01,11.1206
2021-10-04,11.2855
2021-10-05,11.3285
2021-10-06,11.0847
2021-10-07,11.0561
2021-10-08,11.0632
2021-10-11,10.9413
2021-10-12,10.927
2021-10-13,10.9413
2021-10-14,11.0202
2021-10-15,10.9844
2021-10-18,10.9413
2021-10-19,10.9772
2021-10-20,11.221
2021-10-21,11.1206
2021-10-22,11.0991
2021-10-25,11.1063
2021-10-26,11.2281
2021-10-27,11.1636
2021-10-28,10.9198
2021-10-29,10.7191
2021-11-01,10.8983
2021-11-02,10.7621
2021-11-03,10.6474
2021-11-04,10.8195
2021-11-05,10.8625
2021-11-08,10.9629
2021-11-09,11.0202
2021-11-10,10.9413
2021-11-11,11.0847
2021-11-12,11.0919
2021-11-15,11.0274
2021-11-16,11.5436
2021-11-17,11.2568
2021-11-18,11.2568
