Price,Close
Ticker,OR.PA
Date,
2021-03-04,288.8543
2021-03-05,286.9955
2021-03-08,286.9955
2021-03-09,289.1331
2021-03-10,296.0106
2021-03-11,298.427
2021-03-12,299.8211
2021-03-15,298.7988
2021-03-16,300.5646
2021-03-17,302.981
2021-03-18,299.2635
2021-03-19,297.7764
2021-03-22,298.1482
2021-03-23,298.9847
2021-03-24,295.7318
2021-03-25,299.914
2021-03-26,300.7505
2021-03-29,303.5387
2021-03-30,304.654
2021-03-31,303.7245
2021-04-01,300.9828
2021-04-06,307.7674
2021-04-07,307.3492
2021-04-08,315.6208
2021-04-09,314.5519
2021-04-12,313.2973
2021-04-13,316.0389
2021-04-14,315.2025
2021-04-15,318.5948
2021-04-16,312.7861
2021-04-19,314.9237
2021-04-20,313.7619
2021-04-21,318.4089
2021-04-22,323.1488
2021-04-23,321.0577
2021-04-26,318.5483
2021-04-27,316.1504
2021-04-28,318.7834
2021-04-29,322.6389
2021-04-30,321.2753
2021-05-03,324.9898
2021-05-04,320.9933
2021-05-05,325.3659
2021-05-06,326.9175
2021-05-07,329.0334
2021-05-10,331.3843
2021-05-11,325.7421
2021-05-12,325.6481
2021-05-13,329.2684
2021-05-14,331.3372
2021-05-17,334.2523
2021-05-18,330.9611
2021-05-19,329.2684
2021-05-20,337.4496
2021-05-21,339.7535
2021-05-24,342.9508
2021-05-25,345.3017
2021-05-26,344.5964
2021-05-27,344.0792
2021-05-28,349.3922
2021-05-31,346.3361
2021-06-01,347.9347
2021-06-02,349.4393
2021-06-03,350.6147
2021-06-04,353.953
2021-06-07,356.1629
2021-06-08,358.0906
2021-06-09,359.2191
2021-06-10,359.2191
2021-06-11,361.1468
2021-06-14,361.617
2021-06-15,364.3441
2021-06-16,365.9897
2021-06-17,368.0584
2021-06-18,367.024
2021-06-21,366.0367
2021-06-22,364.391
2021-06-23,358.7018
2021-06-24,366.883
2021-06-25,362.4163
2021-06-28,362.6514
2021-06-29,360.3945
2021-06-30,353.3888
2021-07-01,352.9657
2021-07-02,350.4266
2021-07-05,350.4737
2021-07-06,348.4049
2021-07-07,354.0471
2021-07-08,343.2329
