Price,Close
Ticker,WTRG
Date,
2021-03-04,35.7951
2021-03-05,36.7698
2021-03-08,35.9935
2021-03-09,36.3385
2021-03-10,36.5628
2021-03-11,36.5541
2021-03-12,37.5202
2021-03-15,37.9342
2021-03-16,37.6668
2021-03-17,37.4253
2021-03-18,36.6231
2021-03-19,36.6145
2021-03-22,36.6576
2021-03-23,37.4253
2021-03-24,37.3908
2021-03-25,38.0377
2021-03-26,38.1239
2021-03-29,38.5035
2021-03-30,38.0808
2021-03-31,38.5983
2021-04-01,38.5725
2021-04-05,39.4177
2021-04-06,39.3833
2021-04-07,39.3746
2021-04-08,39.0986
2021-04-09,39.2021
2021-04-12,39.5299
2021-04-13,40.2458
2021-04-14,40.4269
2021-04-15,40.6425
2021-04-16,40.7460
2021-04-19,40.8495
2021-04-20,41.2636
2021-04-21,41.2636
2021-04-22,41.2981
2021-04-23,41.3757
2021-04-26,41.0221
2021-04-27,40.2803
2021-04-28,40.1940
2021-04-29,40.3665
2021-04-30,40.6512
2021-05-03,40.5649
2021-05-04,40.4787
2021-05-05,39.4695
2021-05-06,39.9266
2021-05-07,40.2285
2021-05-10,40.3320
2021-05-11,40.3062
2021-05-12,39.1159
2021-05-13,39.8453
2021-05-14,40.2269
2021-05-17,40.0708
2021-05-18,40.1228
2021-05-19,40.2616
2021-05-20,40.6432
2021-05-21,40.7907
2021-05-24,41.1983
2021-05-25,40.9902
2021-05-26,41.3111
2021-05-27,41.2764
2021-05-28,41.4585
2021-06-01,41.1289
2021-06-02,40.9295
2021-06-03,40.9034
2021-06-04,41.0682
2021-06-07,41.2417
2021-06-08,40.9902
2021-06-09,41.2070
2021-06-10,41.6407
2021-06-11,42.3779
2021-06-14,42.2044
2021-06-15,42.5774
2021-06-16,41.6927
2021-06-17,42.2998
2021-06-18,40.4437
2021-06-21,41.1983
2021-06-22,40.6085
2021-06-23,39.9407
2021-06-24,40.0274
2021-06-25,40.6085
2021-06-28,40.6779
2021-06-29,40.0014
2021-06-30,39.6371
2021-07-01,40.3223
2021-07-02,40.9555
2021-07-06,41.1723
2021-07-07,41.8575
2021-07-08,41.2070
2021-07-09,41.5800
2021-07-12,41.2417
2021-07-13,40.8427
2021-07-14,40.8774
2021-07-15,41.3284
2021-07-16,41.8575
2021-07-19,41.1376
2021-07-20,41.5713
2021-07-21,41.1897
2021-07-22,41.1203
2021-07-23,42.1958
2021-07-26,42.3085
2021-07-27,42.9937
2021-07-28,43.1325
2021-07-29,43.0631
2021-07-30,42.6034
2021-08-02,42.9070
2021-08-03,43.0631
2021-08-04,43.2105
2021-08-05,44.3641
2021-08-06,43.8090
2021-08-09,43.3840
2021-08-10,43.0631
2021-08-11,42.6034
2021-08-12,42.4098
2021-08-13,42.9679
2021-08-16,43.2296
2021-08-17,43.0290
2021-08-18,42.6017
2021-08-19,42.5581
2021-08-20,42.8459
2021-08-23,42.2441
2021-08-24,42.4796
2021-08-25,42.5232
2021-08-26,42.4272
2021-08-27,42.4796
2021-08-30,43.5697
2021-08-31,43.2819
2021-09-01,43.9534
2021-09-02,43.9273
2021-09-03,43.1075
2021-09-07,42.7238
2021-09-08,44.0755
2021-09-09,43.7092
2021-09-10,42.3052
2021-09-13,41.6860
