Price,Close
Ticker,VIE.PA
Date,
2021-03-04,17.6179
2021-03-05,17.95
2021-03-08,18.0607
2021-03-09,18.1635
2021-03-10,18.2822
2021-03-11,18.3375
2021-03-12,18.5352
2021-03-15,18.4245
2021-03-16,18.1952
2021-03-17,17.8789
2021-03-18,17.6337
2021-03-19,17.7761
2021-03-22,17.3965
2021-03-23,17.1514
2021-03-24,17.0723
2021-03-25,17.1277
2021-03-26,17.0011
2021-03-29,17.2067
2021-03-30,17.0486
2021-03-31,17.2858
2021-04-01,17.6575
2021-04-06,17.6575
2021-04-07,17.6416
2021-04-08,17.5784
2021-04-09,17.8472
2021-04-12,19.5711
2021-04-13,19.3339
2021-04-14,19.2548
2021-04-15,19.3339
2021-04-16,19.6581
2021-04-19,19.6818
2021-04-20,19.5869
2021-04-21,19.4208
2021-04-22,19.9585
2021-04-23,20.346
2021-04-26,20.5595
2021-04-27,20.8916
2021-04-28,21.0972
2021-04-29,20.9944
2021-04-30,20.947
2021-05-03,20.86
2021-05-04,20.5595
2021-05-05,20.3539
2021-05-06,20.6386
2021-05-07,20.8046
2021-05-10,20.8859
2021-05-11,20.4228
2021-05-12,20.6584
2021-05-13,20.8128
2021-05-14,21.2027
2021-05-17,20.7153
2021-05-18,20.8778
2021-05-19,20.6259
2021-05-20,20.9021
2021-05-21,20.9671
2021-05-24,20.9834
2021-05-25,20.9834
2021-05-26,21.0077
2021-05-27,20.8046
2021-05-28,21.024
2021-05-31,20.8778
2021-06-01,21.0646
2021-06-02,20.9834
2021-06-03,20.8859
2021-06-04,20.8778
2021-06-07,21.0809
2021-06-08,20.8534
2021-06-09,20.9671
2021-06-10,20.8371
2021-06-11,21.0809
2021-06-14,21.2433
2021-06-15,21.1621
2021-06-16,21.0402
2021-06-17,20.8453
2021-06-18,20.3903
2021-06-21,20.4066
2021-06-22,20.5447
2021-06-23,20.2279
2021-06-24,20.5934
2021-06-25,20.4472
2021-06-28,20.3416
2021-06-29,20.6341
2021-06-30,20.6909
2021-07-01,21.0646
2021-07-02,21.2677
2021-07-05,21.2677
2021-07-06,21.2839
2021-07-07,21.3327
2021-07-08,20.9509
2021-07-09,21.0809
2021-07-12,21.3652
2021-07-13,21.2677
2021-07-14,21.2108
2021-07-15,20.8696
2021-07-16,21.1865
2021-07-19,20.7153
2021-07-20,20.6259
2021-07-21,21.0402
2021-07-22,21.219
2021-07-23,21.3083
2021-07-26,21.5358
2021-07-27,21.6658
2021-07-28,22.0557
2021-07-29,22.6893
2021-07-30,22.4862
2021-08-02,22.6487
2021-08-03,22.5269
2021-08-04,22.2344
2021-08-05,22.34
2021-08-06,22.3075
2021-08-09,22.2994
2021-08-10,22.3888
2021-08-11,22.5106
2021-08-12,22.6406
2021-08-13,22.9493
2021-08-16,22.9087
2021-08-17,22.8681
2021-08-18,23.2336
2021-08-19,23.3311
2021-08-20,23.4042
2021-08-23,23.4448
2021-08-24,23.6154
2021-08-25,23.5911
2021-08-26,23.258
2021-08-27,23.2174
2021-08-30,23.3555
2021-08-31,23.5992
2021-09-01,24.2653
2021-09-02,24.2166
2021-09-03,24.0379
2021-09-06,23.8104
2021-09-07,23.8591
2021-09-08,23.8591
2021-09-09,23.5586
2021-09-10,23.3555
2021-09-13,23.5017
2021-09-14,23.6073
2021-09-15,23.5586
2021-09-16,23.7617
2021-09-17,23.0522
2021-09-20,22.8753
2021-09-21,22.6141
2021-09-22,22.6309
2021-09-23,23.3471
2021-09-24,22.85
2021-09-27,22.85
2021-09-28,22.0749
2021-09-29,22.1338
2021-09-30,22.2939
2021-10-01,22.4034
2021-10-04,22.6141
2021-10-05,22.968
2021-10-06,22.3866
2021-10-07,22.4793
2021-10-08,21.9569
2021-10-11,22.2771
2021-10-12,22.513
2021-10-13,22.7152
2021-10-14,22.732
2021-10-15,22.8416
2021-10-18,22.8079
2021-10-19,23.3892
2021-10-20,23.8274
2021-10-21,23.5746
2021-10-22,24.0043
2021-10-25,23.7852
2021-10-26,23.9116
2021-10-27,23.76
2021-10-28,24.2318
2021-10-29,23.7852
2021-11-01,24.1812
2021-11-02,24.3245
2021-11-03,24.4171
2021-11-04,25.4535
2021-11-05,24.9395
2021-11-08,24.9058
2021-11-09,24.9227
2021-11-10,25.0069
2021-11-11,24.8721
2021-11-12,25.1165
2021-11-15,25.2597
2021-11-16,25.1165
2021-11-17,25.2513
2021-11-18,25.2091
2021-11-19,24.4508
2021-11-22,24.4087
2021-11-23,24.3329
2021-11-24,24.552
2021-11-25,24.6446
2021-11-26,23.4735
2021-11-29,23.7937
2021-11-30,23.9285
2021-12-01,24.5435
2021-12-02,23.9622
2021-12-03,24.3245
2021-12-06,24.8047
2021-12-07,25.0406
2021-12-08,25.3692
2021-12-09,25.9169
2021-12-10,25.9
2021-12-13,26.136
2021-12-14,25.9169
2021-12-15,26.5067
2021-12-16,26.6668
2021-12-17,26.5741
2021-12-20,26.3803
2021-12-21,26.5909
2021-12-22,26.7679
2021-12-23,26.7426
2021-12-24,26.8268
2021-12-27,26.7173
2021-12-28,27.4503
2021-12-29,27.1639
2021-12-30,27.0291
2021-12-31,27.1807
2022-01-03,27.4672
2022-01-04,27.5009
2022-01-05,27.1217
2022-01-06,27.2397
2022-01-07,27.9474
2022-01-10,27.2734
2022-01-11,27.4588
2022-01-12,27.1133
2022-01-13,27.4166
2022-01-14,27.2144
2022-01-17,27.4588
2022-01-18,27.1639
2022-01-19,27.1976
2022-01-20,27.8042
2022-01-21,26.8774
2022-01-24,25.9169
2022-01-25,26.1022
2022-01-26,26.7931
2022-01-27,27.1976
2022-01-28,26.6668
2022-01-31,26.9027
2022-02-01,27.1723
2022-02-02,27.7452
2022-02-03,27.6862
