Price,Close
Ticker,APD
Date,
2021-03-04,226.5384
2021-03-05,233.067
2021-03-08,235.7703
2021-03-09,236.3268
2021-03-10,239.9577
2021-03-11,240.903
2021-03-12,241.4066
2021-03-15,241.1415
2021-03-16,242.5109
2021-03-17,239.1185
2021-03-18,237.6697
2021-03-19,243.2971
2021-03-22,246.3185
2021-03-23,242.6699
2021-03-24,245.6028
2021-03-25,244.9491
2021-03-26,253.7393
2021-03-29,250.8681
2021-03-30,249.6666
2021-03-31,249.871
2021-04-01,253.0327
2021-04-05,257.127
2021-04-06,255.8038
2021-04-07,250.8923
2021-04-08,251.4429
2021-04-09,252.5531
2021-04-12,251.2387
2021-04-13,253.2192
2021-04-14,251.2387
2021-04-15,255.031
2021-04-16,255.3241
2021-04-19,252.5886
2021-04-20,252.713
2021-04-21,256.3455
2021-04-22,252.8907
2021-04-23,257.8287
2021-04-26,257.7221
2021-04-27,257.3757
2021-04-28,257.1981
2021-04-29,259.605
2021-04-30,256.2123
2021-05-03,257.731
2021-05-04,257.8021
2021-05-05,259.8626
2021-05-06,260.8041
2021-05-07,258.0508
2021-05-10,260.6974
2021-05-11,267.101
2021-05-12,260.3688
2021-05-13,266.2483
2021-05-14,267.3762
2021-05-17,267.9092
2021-05-18,266.1151
2021-05-19,264.9072
2021-05-20,263.8326
2021-05-21,264.8362
2021-05-24,266.0618
2021-05-25,267.3762
2021-05-26,264.1345
2021-05-27,264.9161
2021-05-28,266.1418
2021-06-01,268.6997
2021-06-02,271.4706
2021-06-03,270.094
2021-06-04,270.6713
2021-06-07,268.0512
2021-06-08,266.1062
2021-06-09,264.0901
2021-06-10,265.2003
2021-06-11,266.8434
2021-06-14,265.6622
2021-06-15,267.4029
2021-06-16,266.4792
2021-06-17,265.6355
2021-06-18,259.9604
2021-06-21,263.3885
2021-06-22,264.6763
2021-06-23,258.2994
2021-06-24,257.5001
2021-06-25,256.2656
2021-06-28,256.7186
2021-06-29,256.0435
2021-06-30,256.8381
2021-07-01,257.838
2021-07-02,259.5968
2021-07-06,255.981
2021-07-07,259.6147
2021-07-08,256.5525
2021-07-09,260.4004
2021-07-12,259.8468
2021-07-13,257.8916
2021-07-14,257.2487
2021-07-15,257.2131
2021-07-16,254.9276
2021-07-19,251.8564
2021-07-20,255.2936
2021-07-21,255.981
2021-07-22,257.5345
2021-07-23,259.1682
2021-07-26,258.1237
2021-07-27,257.9273
2021-07-28,256.972
2021-07-29,258.6148
2021-07-30,259.8289
2021-08-02,257.7756
2021-08-03,259.4898
2021-08-04,256.8292
2021-08-05,257.7666
2021-08-06,259.6414
2021-08-09,246.1871
2021-08-10,248.0798
2021-08-11,248.8477
2021-08-12,247.8477
2021-08-13,249.7494
2021-08-16,251.3653
2021-08-17,251.2403
2021-08-18,242.9731
2021-08-19,242.2945
2021-08-20,238.7681
2021-08-23,241.491
2021-08-24,241.5178
2021-08-25,240.3125
2021-08-26,239.643
2021-08-27,239.7144
2021-08-30,241.2322
2021-08-31,240.6161
2021-09-01,240.4644
2021-09-02,241.0536
2021-09-03,239.518
2021-09-07,238.4645
2021-09-08,239.027
2021-09-09,238.4823
2021-09-10,239.2679
2021-09-13,240.6072
2021-09-14,240.0358
2021-09-15,240.6072
2021-09-16,237.8574
2021-09-17,233.7595
2021-09-20,230.5008
2021-09-21,229.7955
2021-09-22,230.2865
2021-09-23,232.4917
2021-09-24,231.7328
2021-09-27,233.8309
2021-09-28,234.188
2021-09-29,232.3221
2021-09-30,229.9784
2021-10-01,231.1637
2021-10-04,229.8706
2021-10-05,230.7956
2021-10-06,234.1449
2021-10-07,236.4797
2021-10-08,238.3474
2021-10-11,241.3108
2021-10-12,244.6063
2021-10-13,250.0121
2021-10-14,258.5876
2021-10-15,262.8351
2021-10-18,262.6914
2021-10-19,264.4424
2021-10-20,263.733
2021-10-21,263.9036
2021-10-22,261.515
2021-10-25,263.9305
2021-10-26,264.3436
2021-10-27,264.7656
2021-10-28,270.6832
2021-10-29,269.2195
2021-11-01,267.5852
2021-11-02,267.6661
2021-11-03,271.3028
2021-11-04,270.4767
2021-11-05,277.7503
2021-11-08,280.7046
2021-11-09,281.818
2021-11-10,282.2041
2021-11-11,278.8368
2021-11-12,278.3698
2021-11-15,272.8024
2021-11-16,270.7371
2021-11-17,268.9322
2021-11-18,266.0138
2021-11-19,267.3608
2021-11-22,267.1632
2021-11-23,268.4921
2021-11-24,267.4506
2021-11-26,263.6791
2021-11-29,261.6227
2021-11-30,258.1117
2021-12-01,255.8668
2021-12-02,258.1027
2021-12-03,259.1714
2021-12-06,263.0056
2021-12-07,265.7354
2021-12-08,265.502
2021-12-09,263.266
2021-12-10,265.2147
2021-12-13,267.1991
2021-12-14,267.7738
2021-12-15,273.9518
2021-12-16,272.2188
2021-12-17,267.8905
2021-12-20,264.9093
2021-12-21,265.5738
2021-12-22,266.84
2021-12-23,268.9232
2021-12-27,271.3836
2021-12-28,272.973
2021-12-29,274.2391
2021-12-30,272.8832
2021-12-31,274.5708
2022-01-03,266.9454
2022-01-04,270.2031
2022-01-05,274.5528
2022-01-06,268.9397
2022-01-07,268.3892
2022-01-10,266.3046
2022-01-11,268.5065
2022-01-12,270.5009
2022-01-13,265.5736
2022-01-14,262.9205
2022-01-18,258.634
2022-01-19,257.7045
2022-01-20,258.977
2022-01-21,254.907
2022-01-24,255.2138
2022-01-25,252.1637
2022-01-26,249.4383
2022-01-27,248.933
2022-01-28,250.5393
2022-01-31,254.5912
2022-02-01,256.8563
2022-02-02,256.6036
2022-02-03,253.4722
2022-02-04,237.4091
2022-02-07,229.558
2022-02-08,228.1412
2022-02-09,234.052
2022-02-10,227.7531
2022-02-11,220.5428
2022-02-14,219.7307
2022-02-15,223.6472
2022-02-16,221.4001
2022-02-17,217.1317
2022-02-18,218.359
2022-02-22,214.8756
2022-02-23,211.7712
2022-02-24,212.1864
2022-02-25,216.9241
2022-02-28,213.2422
2022-03-01,208.0352
2022-03-02,210.562
2022-03-03,209.2355
2022-03-04,206.1401
2022-03-07,199.8864
2022-03-08,197.4228
2022-03-09,204.8497
2022-03-10,205.3911
2022-03-11,197.9733
2022-03-14,196.9716
2022-03-15,200.9061
2022-03-16,202.6839
2022-03-17,206.2485
2022-03-18,209.064
2022-03-21,211.3471
2022-03-22,213.4588
2022-03-23,212.2857
2022-03-24,218.756
2022-03-25,222.5011
2022-03-28,224.0803
2022-03-29,227.7171
2022-03-30,228.457
2022-03-31,226.9766
2022-04-01,226.141
2022-04-04,229.4652
2022-04-05,228.5842
2022-04-06,227.1492
2022-04-07,228.3026
2022-04-08,228.1482
2022-04-11,226.904
2022-04-12,225.0421
2022-04-13,226.9857
2022-04-14,224.1883
2022-04-18,223.4254
2022-04-19,226.6678
2022-04-20,225.914
2022-04-21,228.0937
2022-04-22,220.6281
2022-04-25,220.4828
2022-04-26,214.007
2022-04-27,216.3866
2022-04-28,218.412
2022-04-29,212.5902
2022-05-02,213.7982
2022-05-03,217.1586
2022-05-04,224.7787
2022-05-05,214.3249
2022-05-06,214.1796
2022-05-09,211.8182
2022-05-10,209.5113
2022-05-11,211.5185
2022-05-12,210.1743
2022-05-13,212.2632
2022-05-16,211.5457
2022-05-17,217.5946
2022-05-18,212.9535
2022-05-19,212.7264
2022-05-20,215.7872
2022-05-23,216.1141
2022-05-24,215.0878
2022-05-25,214.7245
2022-05-26,220.2375
2022-05-27,227.6487
2022-05-31,223.5708
2022-06-01,221.1639
2022-06-02,229.6468
2022-06-03,229.1201
2022-06-06,233.8247
2022-06-07,236.8582
2022-06-08,229.2199
2022-06-09,230.3462
2022-06-10,225.4236
2022-06-13,220.4192
2022-06-14,217.2676
2022-06-15,217.3312
2022-06-16,213.5257
2022-06-17,214.3158
2022-06-21,218.8933
2022-06-22,218.8842
2022-06-23,219.847
2022-06-24,228.9474
2022-06-27,223.5889
2022-06-28,220.2557
2022-06-29,220.8188
2022-06-30,219.877
2022-07-01,221.9526
2022-07-05,219.4107
2022-07-06,216.8963
2022-07-07,215.6163
2022-07-08,212.3156
2022-07-11,214.0345
2022-07-12,212.0595
2022-07-13,208.4571
2022-07-14,202.962
2022-07-15,205.9061
2022-07-18,204.4066
2022-07-19,210.2949
2022-07-20,211.7852
2022-07-21,214.4916
2022-07-22,214.4642
2022-07-25,215.0585
2022-07-26,214.5282
2022-07-27,217.5089
2022-07-28,223.3058
2022-07-29,226.9631
2022-08-01,226.067
2022-08-02,223.2052
2022-08-03,224.659
2022-08-04,235.6492
2022-08-05,240.1385
2022-08-08,239.343
2022-08-09,236.5909
2022-08-10,242.8723
2022-08-11,242.1226
2022-08-12,247.6725
2022-08-15,250.6258
2022-08-16,250.1046
2022-08-17,245.0392
2022-08-18,244.6735
2022-08-19,241.1077
2022-08-22,238.5567
2022-08-23,238.9316
2022-08-24,240.2116
2022-08-25,243.75
2022-08-26,239.7636
2022-08-29,238.3647
2022-08-30,233.9302
2022-08-31,230.8215
2022-09-01,228.5814
2022-09-02,225.4087
2022-09-06,225.0795
