Price,Close
Ticker,HSBA.L
Date,
2021-03-04,425.0848
2021-03-05,436.1481
2021-03-08,453.9886
2021-03-09,445.8657
2021-03-10,444.6198
2021-03-11,423.7422
2021-03-12,427.0819
2021-03-15,422.6955
2021-03-16,421.4991
2021-03-17,429.2751
2021-03-18,440.1914
2021-03-19,429.5244
2021-03-22,423.6924
2021-03-23,423.0444
2021-03-24,422.3964
2021-03-25,420.1034
2021-03-26,421.3996
2021-03-29,416.8136
2021-03-30,429.325
2021-03-31,421.8979
2021-04-01,421.8979
2021-04-06,425.5368
2021-04-07,432.6148
2021-04-08,438.6461
2021-04-09,436.0542
2021-04-12,431.2191
2021-04-13,425.5865
2021-04-14,427.5804
2021-04-15,419.8542
2021-04-16,426.1348
2021-04-19,426.7829
2021-04-20,415.9662
2021-04-21,414.5706
2021-04-22,414.2216
2021-04-23,417.7109
2021-04-26,421.4492
2021-04-27,439.045
2021-04-28,441.9859
2021-04-29,452.9022
2021-04-30,451.4069
2021-05-04,439.8425
2021-05-05,453.002
2021-05-06,453.7496
2021-05-07,449.8117
2021-05-10,453.002
2021-05-11,438.6461
2021-05-12,442.5342
2021-05-13,442.3846
2021-05-14,447.4192
2021-05-17,442.0357
2021-05-18,445.3257
2021-05-19,441.9361
2021-05-20,444.5779
2021-05-21,443.0825
2021-05-24,445.176
2021-05-25,448.5656
2021-05-26,445.4752
2021-05-27,448.8148
2021-05-28,453.8991
2021-06-01,444.9268
2021-06-02,450.3102
2021-06-03,447.9176
2021-06-04,442.5841
2021-06-07,444.1292
2021-06-08,442.933
2021-06-09,436.7521
2021-06-10,434.808
2021-06-11,435.6057
2021-06-14,438.0979
2021-06-15,434.808
2021-06-16,436.7022
2021-06-17,438.048
2021-06-18,428.0788
2021-06-21,425.2376
2021-06-22,422.4462
2021-06-23,419.605
2021-06-24,423.2936
2021-06-25,426.2345
2021-06-28,419.1065
2021-06-29,420.0038
2021-06-30,416.0161
2021-07-01,422.0475
2021-07-02,415.3681
2021-07-05,421.7982
2021-07-06,415.2185
2021-07-07,416.6641
2021-07-08,409.3366
2021-07-09,412.8259
2021-07-12,411.5797
2021-07-13,410.9318
2021-07-14,409.7852
2021-07-15,407.4923
2021-07-16,402.0092
2021-07-19,390.5945
2021-07-20,394.5822
2021-07-21,400.6136
2021-07-22,399.4671
2021-07-23,400.3644
2021-07-26,401.6603
2021-07-27,402.0591
2021-07-28,395.3798
2021-07-29,399.7662
2021-07-30,396.2272
2021-08-02,394.9311
2021-08-03,396.8253
2021-08-04,399.168
2021-08-05,401.6603
2021-08-06,408.589
2021-08-09,409.4862
2021-08-10,408.6887
2021-08-11,411.4302
2021-08-12,408.6887
2021-08-13,410.2339
2021-08-16,403.9532
2021-08-17,404.6013
2021-08-18,404.2025
2021-08-19,392.9371
2021-08-20,394.981
2021-08-23,394.0836
2021-08-24,389.248
2021-08-25,397.6232
2021-08-26,394.2831
2021-08-27,393.7847
2021-08-31,385.0604
2021-09-01,385.6087
2021-09-02,386.1073
2021-09-03,383.3156
2021-09-06,386.1073
2021-09-07,381.3714
2021-09-08,379.4271
2021-09-09,375.3391
2021-09-10,374.2922
2021-09-13,379.2276
2021-09-14,371.7996
2021-09-15,371.351
2021-09-16,367.8114
2021-09-17,374.9403
2021-09-20,360.6327
2021-09-21,358.6884
2021-09-22,374.2922
2021-09-23,375.738
2021-09-24,374.3421
2021-09-27,384.8111
2021-09-28,384.2129
2021-09-29,392.3388
2021-09-30,388.899
2021-10-01,387.5032
2021-10-04,383.0663
2021-10-05,391.8403
2021-10-06,405.101
2021-10-07,414.8223
2021-10-08,418.312
2021-10-11,429.5287
2021-10-12,427.734
2021-10-13,423.2971
2021-10-14,424.7429
2021-10-15,432.9187
2021-10-18,431.5229
2021-10-19,430.825
2021-10-20,432.0214
2021-10-21,433.4671
2021-10-22,433.5169
2021-10-25,441.7426
2021-10-26,445.8305
